航班日期,航班号,航线金额,舱位容量,订座数,行距,机型,起飞时间,到达时间,月份,日,星期几,是否节假日,温度,大气压,风速,能见度
2023-11-21,KN5956,30170.0,185,26,1178,73V,20:35:00,22:40:00,11,21,1,False,14,763.5,3,10
2023-11-21,KN5977,63603.0,185,169,1178,73V,20:55:00,23:20:00,11,21,1,False,14,763.5,3,10
2023-11-22,KN5737,66638.0,185,172,1178,73V,07:20:00,09:25:00,11,22,2,False,12,762.8,2,7
2023-11-22,KN5978,71341.35,185,174,1178,73V,08:15:00,10:25:00,11,22,2,False,15,762.8,1,7
2023-11-22,KN5738,127714.0,185,176,1178,73V,10:40:00,12:40:00,11,22,2,False,21,762.8,3,10
2023-11-22,KN5957,180950.0,292,277,1178,33L,15:50:00,18:05:00,11,22,2,False,23,759.7,2,10
2023-11-22,KN5955,169397.0,292,232,1178,33L,18:15:00,20:15:00,11,22,2,False,21,761.2,2,10
2023-11-22,KN5958,141786.0,292,259,1178,33L,19:20:00,21:25:00,11,22,2,False,17,761.2,2,10
2023-11-22,KN5977,60801.0,185,144,1178,73V,21:15:00,23:20:00,11,22,2,False,16,761.2,2,10
2023-11-22,KN5956,108946.0,292,223,1178,33L,21:35:00,23:40:00,11,22,2,False,16,761.2,3,10
2023-11-23,KN5737,67205.0,185,159,1178,73V,07:20:00,09:25:00,11,23,3,False,15,762.8,3,8
2023-11-23,KN5978,72625.05,185,163,1178,73V,08:15:00,10:25:00,11,23,3,False,17,763.5,3,8
2023-11-23,KN5738,125550.0,185,182,1178,73V,10:40:00,12:40:00,11,23,3,False,20,764.3,3,8
2023-11-23,KN5957,176057.0,292,282,1178,33L,15:50:00,18:05:00,11,23,3,False,21,764.3,8,6
2023-11-23,KN5955,153897.0,292,253,1178,33L,17:15:00,19:15:00,11,23,3,False,18,765.8,9,5
2023-11-23,KN5958,130333.0,292,243,1178,33L,19:20:00,21:25:00,11,23,3,False,14,768.1,7,10
2023-11-23,KN5956,124962.5,292,254,1178,33L,20:35:00,22:40:00,11,23,3,False,12,768.9,6,10
2023-11-23,KN5977,72786.0,185,170,1178,73V,20:55:00,23:20:00,11,23,3,False,12,768.9,6,10
2023-11-24,KN5737,86422.0,185,180,1178,73V,07:20:00,09:25:00,11,24,4,False,7,772.7,5,10
2023-11-24,KN5978,69105.5,185,151,1178,73V,08:15:00,10:25:00,11,24,4,False,9,773.4,5,10
2023-11-24,KN5738,110525.0,185,163,1178,73V,10:40:00,12:40:00,11,24,4,False,11,773.9,5,10
2023-11-24,KN5957,247473.0,292,271,1178,33L,15:50:00,18:05:00,11,24,4,False,12,773.4,6,10
2023-11-24,KN5955,221454.0,292,252,1178,33L,17:15:00,19:15:00,11,24,4,False,11,773.9,6,10
2023-11-24,KN5958,230683.0,292,272,1178,33L,19:20:00,21:25:00,11,24,4,False,10,773.9,5,10
2023-11-24,KN5956,192824.0,292,249,1178,33L,20:35:00,22:40:00,11,24,4,False,9,773.9,4,10
2023-11-24,KN5977,96425.0,185,160,1178,73V,21:15:00,23:20:00,11,24,4,False,9,773.9,3,10
2023-11-25,KN5737,68927.0,185,149,1178,73V,07:20:00,09:25:00,11,25,5,False,10,773.9,3,10
2023-11-25,KN5978,79036.1,185,179,1178,73V,08:15:00,10:25:00,11,25,5,False,11,773.9,3,10
2023-11-25,KN5738,94095.0,185,162,1178,73V,10:40:00,12:40:00,11,25,5,False,14,773.9,6,10
2023-11-25,KN5957,113471.0,292,228,1178,33L,15:50:00,18:05:00,11,25,5,False,14,771.1,5,10
2023-11-25,KN5955,89321.0,292,199,1178,33L,17:15:00,19:15:00,11,25,5,False,13,771.1,3,10
2023-11-25,KN5958,109703.0,292,259,1178,33L,19:20:00,21:25:00,11,25,5,False,12,771.1,5,10
2023-11-25,KN5956,93771.0,292,240,1178,33L,20:35:00,22:40:00,11,25,5,False,12,771.1,4,10
2023-11-25,KN5977,55263.0,185,159,1178,73V,20:55:00,23:20:00,11,25,5,False,12,771.1,4,10
2023-11-26,KN5737,58734.0,179,152,1178,73U,07:20:00,09:25:00,11,26,6,False,10,768.9,2,10
2023-11-26,KN5978,70661.99,185,166,1178,73V,08:15:00,10:25:00,11,26,6,False,14,768.9,3,10
2023-11-26,KN5738,85451.0,179,156,1178,73U,10:40:00,12:40:00,11,26,6,False,17,768.9,5,10
2023-11-26,KN5957,164855.0,292,258,1178,33L,15:50:00,18:05:00,11,26,6,False,16,765.0,3,10
2023-11-26,KN5955,181526.0,292,263,1178,33L,17:15:00,19:15:00,11,26,6,False,15,765.0,2,10
2023-11-26,KN5958,187936.0,292,265,1178,33L,19:20:00,21:25:00,11,26,6,False,14,765.8,3,10
2023-11-26,KN5956,166338.0,292,265,1178,33L,20:35:00,22:40:00,11,26,6,False,14,765.8,1,10
2023-11-26,KN5977,121851.0,292,270,1178,33L,21:15:00,23:20:00,11,26,6,False,14,765.8,2,10
2023-11-27,KN5737,69133.0,185,160,1178,73V,07:20:00,09:25:00,11,27,0,False,11,765.8,3,5
2023-11-27,KN5738,111903.0,185,165,1178,73V,10:40:00,12:40:00,11,27,0,False,15,765.8,5,7
2023-11-27,KN5957,133931.0,292,224,1178,33L,15:50:00,18:05:00,11,27,0,False,18,764.3,5,10
2023-11-27,KN5955,129435.0,292,268,1178,33L,17:15:00,19:15:00,11,27,0,False,16,764.3,3,10
2023-11-27,KN5958,127325.0,292,210,1178,33L,19:20:00,21:25:00,11,27,0,False,14,765.0,2,10
2023-11-27,KN5956,126072.0,292,267,1178,33L,20:35:00,22:40:00,11,27,0,False,14,765.8,3,10
2023-11-28,KN5737,52606.0,179,138,1178,73U,07:20:00,09:25:00,11,28,1,False,10,768.1,2,8
2023-11-28,KN5978,112760.13,292,262,1178,33L,08:15:00,10:25:00,11,28,1,False,13,768.9,3,8
2023-11-28,KN5738,87438.0,179,171,1178,73U,10:40:00,12:40:00,11,28,1,False,15,769.6,3,8
2023-11-28,KN5957,165729.0,292,268,1178,33L,15:50:00,18:05:00,11,28,1,False,16,768.1,1,8
2023-11-28,KN5955,145456.0,292,248,1178,33L,17:15:00,19:15:00,11,28,1,False,15,767.3,2,7
2023-11-28,KN5958,120054.0,292,261,1178,33L,19:20:00,21:25:00,11,28,1,False,13,768.1,4,10
2023-11-28,KN5956,109119.0,292,260,1178,33L,20:35:00,22:40:00,11,28,1,False,12,767.3,3,10
2023-11-28,KN5977,68104.0,185,165,1178,73V,20:55:00,23:20:00,11,28,1,False,12,767.3,3,10
2023-11-29,KN5737,70969.0,185,159,1178,73V,07:20:00,09:25:00,11,29,2,False,11,765.8,2,8
2023-11-29,KN5978,69181.23,185,162,1178,73V,08:15:00,10:25:00,11,29,2,False,14,765.8,4,8
2023-11-29,KN5738,105855.0,185,180,1178,73V,10:40:00,12:40:00,11,29,2,False,19,766.6,3,10
2023-11-29,KN5957,174026.0,292,269,1178,33L,15:50:00,18:05:00,11,29,2,False,20,765.8,6,10
2023-11-29,KN5955,172184.0,292,263,1178,33L,17:15:00,19:15:00,11,29,2,False,17,767.3,6,8
2023-11-29,KN5958,111199.0,292,246,1178,33L,19:20:00,21:25:00,11,29,2,False,14,769.6,9,10
2023-11-29,KN5956,114288.0,292,251,1178,33L,20:35:00,22:40:00,11,29,2,False,14,770.4,9,10
2023-11-29,KN5977,61571.67,185,150,1178,73V,21:15:00,23:20:00,11,29,2,False,13,771.1,9,10
2023-11-30,KN5737,63659.0,185,146,1178,73V,07:20:00,09:25:00,11,30,3,False,7,773.9,6,10
2023-11-30,KN5978,60626.28,185,156,1178,73V,08:15:00,10:25:00,11,30,3,False,7,774.7,5,10
2023-11-30,KN5738,108421.0,185,178,1178,73V,10:40:00,12:40:00,11,30,3,False,10,774.7,6,10
2023-11-30,KN5957,169805.0,292,271,1178,33L,15:50:00,18:05:00,11,30,3,False,10,772.7,4,10
2023-11-30,KN5955,177296.0,292,279,1178,33L,17:15:00,19:15:00,11,30,3,False,8,773.4,6,10
2023-11-30,KN5958,137744.0,292,252,1178,33L,19:20:00,21:25:00,11,30,3,False,8,773.9,6,10
2023-11-30,KN5956,127022.0,292,258,1178,33L,20:35:00,22:40:00,11,30,3,False,7,773.9,6,10
2023-11-30,KN5977,72397.5,185,162,1178,73V,20:55:00,23:20:00,11,30,3,False,7,773.9,6,10
2023-12-01,KN5978,69177.36,185,158,1178,73V,08:15:00,10:25:00,12,1,4,False,4,775.5,5,10
2023-12-01,KN5738,116766.0,179,171,1178,73U,10:40:00,12:40:00,12,1,4,False,8,774.7,6,10
2023-12-01,KN5957,213638.0,292,268,1178,33L,15:50:00,18:05:00,12,1,4,False,9,773.4,5,10
2023-12-01,KN5955,212161.0,292,277,1178,33L,17:15:00,19:15:00,12,1,4,False,7,773.4,4,10
2023-12-01,KN5958,215985.0,292,279,1178,33L,19:20:00,21:25:00,12,1,4,False,7,773.4,3,10
2023-12-01,KN5956,201237.0,292,275,1178,33L,20:35:00,22:40:00,12,1,4,False,6,773.4,3,10
2023-12-01,KN5977,96650.0,185,180,1178,73V,21:15:00,23:20:00,12,1,4,False,5,773.4,3,10
2023-12-02,KN5737,48887.0,185,133,1178,73V,07:20:00,09:25:00,12,2,5,False,3,773.4,1,10
2023-12-02,KN5978,51463.94,185,125,1178,73V,08:15:00,10:25:00,12,2,5,False,7,773.4,0,10
2023-12-02,KN5738,86608.0,185,181,1178,73V,10:40:00,12:40:00,12,2,5,False,10,772.7,1,10
2023-12-02,KN5957,114241.0,292,241,1178,33L,15:50:00,18:05:00,12,2,5,False,12,770.4,1,10
2023-12-02,KN5955,87686.0,292,192,1178,33L,17:15:00,19:15:00,12,2,5,False,10,770.4,3,10
2023-12-02,KN5958,110664.0,292,267,1178,33L,19:20:00,21:25:00,12,2,5,False,9,771.1,2,10
2023-12-02,KN5956,102131.0,292,270,1178,33L,20:35:00,22:40:00,12,2,5,False,8,771.1,1,10
2023-12-02,KN5977,39330.0,179,129,1178,73U,20:55:00,23:20:00,12,2,5,False,8,771.1,1,10
2023-12-03,KN5737,38243.0,185,104,1178,73V,07:20:00,09:25:00,12,3,6,False,4,771.9,2,10
2023-12-03,KN5978,63982.93,179,162,1178,73U,08:15:00,10:25:00,12,3,6,False,6,771.9,2,10
2023-12-03,KN5738,82501.0,185,152,1178,73V,10:40:00,12:40:00,12,3,6,False,11,771.9,3,10
2023-12-03,KN5957,140555.0,292,218,1178,33L,15:50:00,18:05:00,12,3,6,False,13,769.6,1,10
2023-12-03,KN5955,162473.0,292,235,1178,33L,17:15:00,19:15:00,12,3,6,False,11,769.6,3,10
2023-12-03,KN5958,165239.0,292,263,1178,33L,19:20:00,21:25:00,12,3,6,False,11,770.4,3,10
2023-12-03,KN5956,141187.0,292,250,1178,33L,20:35:00,22:40:00,12,3,6,False,9,770.4,1,10
2023-12-04,KN5737,55153.0,185,132,1178,73V,07:20:00,09:25:00,12,4,0,False,5,767.3,0,6
2023-12-04,KN5978,78405.76,185,170,1178,73V,08:15:00,10:25:00,12,4,0,False,7,767.3,0,5
2023-12-04,KN5738,108285.0,185,158,1178,73V,10:40:00,12:40:00,12,4,0,False,13,766.6,2,10
2023-12-04,KN5957,138715.0,292,284,1178,33L,15:50:00,18:05:00,12,4,0,False,13,763.5,3,8
2023-12-04,KN5955,134664.0,292,270,1178,33L,17:15:00,19:15:00,12,4,0,False,12,764.3,2,6
2023-12-04,KN5958,128251.0,292,281,1178,33L,19:20:00,21:25:00,12,4,0,False,11,764.3,2,8
2023-12-04,KN5956,96453.0,292,279,1178,33L,20:35:00,22:40:00,12,4,0,False,10,765.0,2,8
2023-12-04,KN5977,55108.0,185,155,1178,73V,20:55:00,23:20:00,12,4,0,False,10,765.0,2,8
2023-12-05,KN5737,59491.0,185,160,1178,73V,07:20:00,09:25:00,12,5,1,False,5,764.3,2,3
2023-12-05,KN5978,49796.4,185,140,1178,73V,08:15:00,10:25:00,12,5,1,False,7,765.0,2,4
2023-12-05,KN5738,97364.0,185,169,1178,73V,10:40:00,12:40:00,12,5,1,False,14,764.3,2,8
2023-12-05,KN5957,140161.0,292,270,1178,33L,15:50:00,18:05:00,12,5,1,False,16,762.8,4,10
2023-12-05,KN5955,126209.0,292,255,1178,33L,17:15:00,19:15:00,12,5,1,False,14,762.8,2,10
2023-12-05,KN5958,120535.0,292,270,1178,33L,19:20:00,21:25:00,12,5,1,False,13,763.5,1,10
2023-12-05,KN5956,90687.0,292,224,1178,33L,20:35:00,22:40:00,12,5,1,False,11,763.5,1,10
2023-12-05,KN5977,58080.0,179,171,1178,73U,20:55:00,23:20:00,12,5,1,False,11,763.5,1,10
2023-12-06,KN5737,64109.0,185,160,1178,73V,07:20:00,09:25:00,12,6,2,False,9,762.8,3,6
2023-12-06,KN5978,72913.9,185,182,1178,73V,08:15:00,10:25:00,12,6,2,False,10,762.8,3,8
2023-12-06,KN5738,119850.0,185,176,1178,73V,10:40:00,12:40:00,12,6,2,False,16,762.8,6,10
2023-12-06,KN5957,134439.0,292,249,1178,33L,15:50:00,18:05:00,12,6,2,False,18,762.0,7,8
2023-12-06,KN5955,173220.0,292,264,1178,33L,17:15:00,19:15:00,12,6,2,False,16,762.8,6,8
2023-12-06,KN5958,119422.0,292,271,1178,33L,19:20:00,21:25:00,12,6,2,False,14,764.3,5,10
2023-12-06,KN5956,91170.0,292,248,1178,33L,20:35:00,22:40:00,12,6,2,False,13,764.3,3,10
2023-12-06,KN5977,62440.0,185,160,1178,73V,21:15:00,23:20:00,12,6,2,False,12,765.0,2,10
2023-12-07,KN5737,67597.0,185,162,1178,73V,07:20:00,09:25:00,12,7,3,False,7,765.0,1,7
2023-12-07,KN5978,68284.4,185,177,1178,73V,08:15:00,10:25:00,12,7,3,False,9,765.0,2,8
2023-12-07,KN5738,127156.0,185,183,1178,73V,10:40:00,12:40:00,12,7,3,False,16,765.0,5,10
2023-12-07,KN5957,176994.0,292,278,1178,33L,15:50:00,18:05:00,12,7,3,False,19,762.0,7,10
2023-12-07,KN5955,144675.0,292,245,1178,33L,17:15:00,19:15:00,12,7,3,False,15,762.0,4,10
2023-12-07,KN5958,126302.0,292,267,1178,33L,19:20:00,21:25:00,12,7,3,False,13,762.0,3,10
2023-12-07,KN5956,121943.0,292,268,1178,33L,20:35:00,22:40:00,12,7,3,False,13,762.0,4,10
2023-12-07,KN5977,67981.0,185,172,1178,73V,20:55:00,23:20:00,12,7,3,False,13,762.0,4,10
2023-12-08,KN5737,80749.0,185,158,1178,73V,07:20:00,09:25:00,12,8,4,False,10,762.0,3,10
2023-12-08,KN5978,83744.06,185,178,1178,73V,08:15:00,10:25:00,12,8,4,False,13,762.0,2,10
2023-12-08,KN5738,111517.0,185,169,1178,73V,10:40:00,12:40:00,12,8,4,False,19,762.0,4,10
2023-12-08,KN5957,255772.0,292,267,1178,33L,15:50:00,18:05:00,12,8,4,False,22,759.7,4,10
2023-12-08,KN5955,193623.0,292,232,1178,33L,17:15:00,19:15:00,12,8,4,False,18,759.7,4,10
2023-12-08,KN5958,229254.0,292,276,1178,33L,19:20:00,21:25:00,12,8,4,False,16,760.5,3,10
2023-12-08,KN5956,194343.0,292,263,1178,33L,20:35:00,22:40:00,12,8,4,False,16,760.5,3,10
2023-12-08,KN5977,100922.0,185,173,1178,73V,21:15:00,23:20:00,12,8,4,False,15,761.2,2,10
2023-12-09,KN5737,54147.0,185,141,1178,73V,07:20:00,09:25:00,12,9,5,False,14,762.0,1,10
2023-12-09,KN5978,58639.1,185,150,1178,73V,08:15:00,10:25:00,12,9,5,False,14,762.0,1,10
2023-12-09,KN5738,81843.24,185,166,1178,73V,10:40:00,12:40:00,12,9,5,False,20,762.0,2,10
2023-12-09,KN5957,101703.0,292,247,1178,33L,15:50:00,18:05:00,12,9,5,False,21,761.2,3,10
2023-12-09,KN5955,93856.0,292,222,1178,33L,17:15:00,19:15:00,12,9,5,False,21,761.2,1,10
2023-12-09,KN5958,110688.0,292,267,1178,33L,19:20:00,21:25:00,12,9,5,False,19,761.2,1,10
2023-12-09,KN5956,92063.0,292,258,1178,33L,20:35:00,22:40:00,12,9,5,False,18,762.0,1,10
2023-12-09,KN5977,46564.0,185,139,1178,73V,20:55:00,23:20:00,12,9,5,False,18,762.0,1,10
2023-12-10,KN5737,46458.0,185,125,1178,73V,07:20:00,09:25:00,12,10,6,False,17,762.0,2,6
2023-12-10,KN5978,65296.2,185,169,1178,73V,08:15:00,10:25:00,12,10,6,False,18,762.8,2,6
2023-12-10,KN5738,109473.0,185,179,1178,73V,10:40:00,12:40:00,12,10,6,False,19,762.8,3,5
2023-12-10,KN5957,166701.0,292,274,1178,33L,15:50:00,18:05:00,12,10,6,False,19,761.2,2,10
2023-12-10,KN5955,173470.0,292,264,1178,33L,17:15:00,19:15:00,12,10,6,False,18,761.2,2,10
2023-12-10,KN5958,186232.0,292,272,1178,33L,19:20:00,21:25:00,12,10,6,False,17,762.0,4,8
2023-12-10,KN5956,154662.0,292,262,1178,33L,20:35:00,22:40:00,12,10,6,False,16,762.0,5,6
2023-12-10,KN5977,79596.0,185,169,1178,73V,21:15:00,23:20:00,12,10,6,False,16,762.0,5,6
2023-12-11,KN5737,72967.0,185,172,1178,73V,07:20:00,09:25:00,12,11,0,False,13,761.2,4,4
2023-12-11,KN5978,76154.8,185,167,1178,73V,08:15:00,10:25:00,12,11,0,False,13,761.2,4,8
2023-12-11,KN5738,117412.0,185,168,1178,73V,10:40:00,12:40:00,12,11,0,False,13,762.8,6,8
2023-12-11,KN5957,129278.0,292,269,1178,33L,15:50:00,18:05:00,12,11,0,False,9,764.3,9,10
2023-12-11,KN5955,123675.0,292,191,1178,33L,18:50:00,20:50:00,12,11,0,False,9,766.6,6,10
2023-12-11,KN5958,120728.84,292,282,1178,33L,19:20:00,21:25:00,12,11,0,False,9,766.6,7,10
2023-12-11,KN5977,57735.0,185,182,1178,73V,20:55:00,23:20:00,12,11,0,False,8,767.3,5,10
2023-12-11,KN5956,116306.0,292,224,1178,33L,22:10:00,00:15:00,12,11,0,False,7,767.3,7,8
2023-12-12,KN5737,65378.0,185,178,1178,73V,07:20:00,09:25:00,12,12,1,False,5,769.6,6,5
2023-12-12,KN5738,99950.0,185,182,1178,73V,10:40:00,12:40:00,12,12,1,False,7,771.1,6,7
2023-12-12,KN5957,134189.0,292,277,1178,33L,16:55:00,19:10:00,12,12,1,False,7,770.4,4,10
2023-12-12,KN5955,139354.0,292,275,1178,33L,17:50:00,19:50:00,12,12,1,False,7,770.4,4,10
2023-12-12,KN5958,126880.0,292,274,1178,33L,20:25:00,22:30:00,12,12,1,False,7,771.1,4,10
2023-12-12,KN5956,90229.0,292,221,1178,33L,21:10:00,23:15:00,12,12,1,False,7,771.1,2,10
2023-12-12,KN5977,54015.0,185,141,1178,73V,22:30:00,00:55:00,12,12,1,False,7,771.1,1,10
2023-12-13,KN5737,54638.0,185,153,1178,73V,07:20:00,09:25:00,12,13,2,False,7,770.4,1,10
2023-12-13,KN5978,91578.08,185,178,1178,73V,08:15:00,10:25:00,12,13,2,False,8,770.4,1,10
2023-12-13,KN5738,128040.0,185,172,1178,73V,10:40:00,12:40:00,12,13,2,False,11,769.6,2,10
2023-12-13,KN5957,174338.0,292,276,1178,33L,15:50:00,18:05:00,12,13,2,False,15,765.8,4,10
2023-12-13,KN5955,194072.0,292,256,1178,33L,17:15:00,19:15:00,12,13,2,False,14,766.6,3,10
2023-12-13,KN5958,172419.0,292,279,1178,33L,19:20:00,21:25:00,12,13,2,False,14,766.6,3,10
2023-12-13,KN5956,121459.0,292,243,1178,33L,20:35:00,22:40:00,12,13,2,False,14,766.6,3,10
2023-12-13,KN5977,88508.75,185,174,1178,73V,21:15:00,23:20:00,12,13,2,False,14,766.6,2,10
2023-12-14,KN5737,16320.0,185,22,1178,73V,07:20:00,09:25:00,12,14,3,False,14,764.3,2,10
2023-12-14,KN5978,68439.44,185,173,1178,73V,08:15:00,10:25:00,12,14,3,False,16,764.3,2,10
2023-12-14,KN5738,41293.0,185,23,1178,73V,10:40:00,12:40:00,12,14,3,False,20,764.3,4,10
2023-12-14,KN5957,226240.0,292,266,1178,33L,17:05:00,19:20:00,12,14,3,False,21,761.2,1,10
2023-12-14,KN5955,219763.24,292,273,1178,33L,18:00:00,20:00:00,12,14,3,False,20,761.2,3,10
2023-12-14,KN5958,64030.0,292,197,1178,33L,19:20:00,21:25:00,12,14,3,False,19,761.2,2,10
2023-12-14,KN5956,31170.0,292,187,1178,33L,20:35:00,22:40:00,12,14,3,False,18,761.2,2,10
2023-12-14,KN5977,37615.0,185,94,1178,73V,20:55:00,23:20:00,12,14,3,False,18,761.2,2,10
2023-12-15,KN5737,20885.0,185,99,1178,73V,07:20:00,09:25:00,12,15,4,False,10,764.3,5,10
2023-12-15,KN5978,42099.05,185,122,1178,73V,08:15:00,10:25:00,12,15,4,False,9,765.0,7,10
2023-12-15,KN5738,63145.0,185,87,1178,73V,10:40:00,12:40:00,12,15,4,False,8,765.8,6,10
2023-12-15,KN5957,178243.0,185,177,1178,73V,16:25:00,18:40:00,12,15,4,False,6,768.1,7,10
2023-12-15,KN5955,297835.0,292,285,1178,33L,17:15:00,19:15:00,12,15,4,False,6,768.1,6,10
2023-12-15,KN5958,135226.5,185,177,1178,73V,20:05:00,22:10:00,12,15,4,False,5,770.4,8,10
2023-12-15,KN5956,252893.0,292,283,1178,33L,20:35:00,22:40:00,12,15,4,False,5,770.4,6,10
2023-12-15,KN5977,185600.0,185,90,1178,73V,21:15:00,23:20:00,12,15,4,False,4,771.1,8,10
2023-12-16,KN5737,82668.0,185,176,1178,73V,07:20:00,09:25:00,12,16,5,False,1,775.5,8,7
2023-12-16,KN5978,86169.57,185,178,1178,73V,08:15:00,10:25:00,12,16,5,False,1,776.2,9,10
2023-12-16,KN5738,120201.34,185,177,1178,73V,10:40:00,12:40:00,12,16,5,False,1,776.2,7,10
2023-12-16,KN5957,82389.0,179,164,1178,73U,15:50:00,18:05:00,12,16,5,False,1,777.0,8,10
2023-12-16,KN5955,85801.0,292,184,1178,33L,17:50:00,19:50:00,12,16,5,False,1,777.0,7,10
2023-12-16,KN5958,76459.0,179,164,1178,73U,19:20:00,21:25:00,12,16,5,False,0,777.7,7,10
2023-12-16,KN5956,114021.0,292,255,1178,33L,20:35:00,22:40:00,12,16,5,False,0,778.5,8,10
2023-12-16,KN5977,49334.0,185,146,1178,73V,20:55:00,23:20:00,12,16,5,False,0,778.5,8,10
2023-12-17,KN5737,64345.0,185,175,1178,73V,07:20:00,09:25:00,12,17,6,False,-3,780.0,6,10
2023-12-17,KN5978,90689.59,185,172,1178,73V,08:15:00,10:25:00,12,17,6,False,-2,779.3,6,10
2023-12-17,KN5738,91167.0,185,155,1178,73V,10:40:00,12:40:00,12,17,6,False,1,779.3,5,10
2023-12-17,KN5957,104871.0,185,164,1178,73V,15:50:00,18:05:00,12,17,6,False,2,777.0,4,10
2023-12-17,KN5955,158491.0,292,230,1178,33L,17:15:00,19:15:00,12,17,6,False,1,777.0,5,10
2023-12-17,KN5958,84562.2,185,137,1178,73V,19:20:00,21:25:00,12,17,6,False,1,777.0,4,10
2023-12-17,KN5956,152183.0,292,223,1178,33L,20:35:00,22:40:00,12,17,6,False,1,777.7,3,10
2023-12-17,KN5977,81577.5,185,176,1178,73V,21:15:00,23:20:00,12,17,6,False,1,777.7,3,10
2023-12-18,KN5737,69196.0,185,156,1178,73V,07:20:00,09:25:00,12,18,0,False,2,775.5,4,10
2023-12-18,KN5978,72323.8,179,154,1178,73U,08:15:00,10:25:00,12,18,0,False,2,774.7,3,10
2023-12-18,KN5738,114326.0,185,160,1178,73V,10:40:00,12:40:00,12,18,0,False,4,773.9,5,10
2023-12-18,KN5957,83880.0,185,163,1178,73V,15:50:00,18:05:00,12,18,0,False,4,771.9,4,8
2023-12-18,KN5955,143846.0,292,115,1178,33L,17:15:00,19:15:00,12,18,0,False,4,771.9,3,8
2023-12-18,KN5958,72777.0,185,149,1178,73V,19:20:00,21:25:00,12,18,0,False,5,771.9,4,10
2023-12-18,KN5956,116730.0,292,267,1178,33L,20:35:00,22:40:00,12,18,0,False,5,771.9,3,10
2023-12-18,KN5977,60103.0,185,156,1178,73V,20:55:00,23:20:00,12,18,0,False,5,771.9,3,10
2023-12-19,KN5737,67437.0,179,169,1178,73U,07:20:00,09:25:00,12,19,1,False,4,771.9,5,3.5
2023-12-19,KN5978,65377.58,185,160,1178,73V,08:15:00,10:25:00,12,19,1,False,5,771.9,4,3.5
2023-12-19,KN5738,99981.0,179,170,1178,73U,10:40:00,12:40:00,12,19,1,False,5,773.4,5,3.5
2023-12-19,KN5957,92860.0,185,165,1178,73V,15:50:00,18:05:00,12,19,1,False,6,771.9,5,10
2023-12-19,KN5955,142395.0,292,240,1178,33L,17:15:00,19:15:00,12,19,1,False,5,772.7,5,10
2023-12-19,KN5958,73343.0,185,178,1178,73V,19:20:00,21:25:00,12,19,1,False,5,773.9,5,8
2023-12-19,KN5956,101149.0,292,241,1178,33L,20:35:00,22:40:00,12,19,1,False,5,773.9,5,8
2023-12-19,KN5977,63853.0,185,177,1178,73V,20:55:00,23:20:00,12,19,1,False,5,773.9,5,8
2023-12-20,KN5737,113636.0,292,268,1178,33L,07:20:00,09:25:00,12,20,2,False,1,776.2,6,10
2023-12-20,KN5978,68027.06,185,148,1178,73V,08:15:00,10:25:00,12,20,2,False,1,776.2,5,10
2023-12-20,KN5738,191653.0,292,271,1178,33L,10:40:00,12:40:00,12,20,2,False,3,777.0,6,10
2023-12-20,KN5957,100157.0,185,162,1178,73V,15:50:00,18:05:00,12,20,2,False,4,774.7,7,10
2023-12-20,KN5955,160507.0,292,233,1178,33L,17:15:00,19:15:00,12,20,2,False,2,774.7,6,10
2023-12-20,KN5958,75171.0,185,162,1178,73V,19:20:00,21:25:00,12,20,2,False,1,776.2,5,10
2023-12-20,KN5956,121630.0,292,242,1178,33L,20:35:00,22:40:00,12,20,2,False,0,776.2,6,10
2023-12-20,KN5977,63206.0,185,146,1178,73V,21:15:00,23:20:00,12,20,2,False,0,777.0,7,10
2023-12-21,KN5737,118967.0,292,265,1178,33L,07:20:00,09:25:00,12,21,3,False,-4,779.3,7,10
2023-12-21,KN5978,65738.0,185,154,1178,73V,08:15:00,10:25:00,12,21,3,False,-3,780.0,5,10
2023-12-21,KN5738,179890.0,292,239,1178,33L,10:40:00,12:40:00,12,21,3,False,-1,780.0,8,10
2023-12-21,KN5957,7430.0,292,63,1178,33L,15:50:00,18:05:00,12,21,3,False,-1,779.3,9,10
2023-12-21,KN5955,96852.0,185,152,1178,73V,17:15:00,19:15:00,12,21,3,False,-2,780.0,7,10
2023-12-21,KN5958,4830.0,292,64,1178,33L,19:20:00,21:25:00,12,21,3,False,-3,780.8,6,10
2023-12-21,KN5956,68630.0,185,128,1178,73V,20:35:00,22:40:00,12,21,3,False,-3,781.6,7,10
2023-12-21,KN5977,68656.0,185,146,1178,73V,20:55:00,23:20:00,12,21,3,False,-3,781.6,7,10
2023-12-22,KN5737,112767.0,292,212,1178,33L,07:20:00,09:25:00,12,22,4,False,-5,782.3,5,10
2023-12-22,KN5978,77895.57,185,164,1178,73V,08:15:00,10:25:00,12,22,4,False,-4,782.3,5,10
2023-12-22,KN5738,215011.0,292,260,1178,33L,10:40:00,12:40:00,12,22,4,False,-1,783.1,6,10
2023-12-22,KN5957,3280.0,292,22,1178,33L,15:50:00,18:05:00,12,22,4,False,0,781.6,5,10
2023-12-22,KN5955,152235.0,185,160,1178,73V,17:15:00,19:15:00,12,22,4,False,-1,781.6,4,10
2023-12-22,KN5958,7440.0,292,61,1178,33L,19:20:00,21:25:00,12,22,4,False,-2,781.6,3,10
2023-12-22,KN5956,123144.0,185,151,1178,73V,20:35:00,22:40:00,12,22,4,False,-2,781.6,4,10
